agent,session_id,error_count,tool_calls,msg_count,retry_mentions,started_at,last_at
claude,d3979912-db7d-4238-b51f-1d6e1947d0ea,5,64,467,15,2026-02-26T23:13:15.090Z,2026-02-26T23:30:53.949Z
claude,4296e4c3-d229-4de7-9060-b10151d48c54,5,133,1033,12,2026-02-20T14:51:45.407Z,2026-02-20T17:08:49.103Z
claude,d3fae784-d97d-4d44-8c7f-044dece01353,5,122,3032,11,2026-03-03T04:06:11.181Z,2026-03-03T13:05:36.938Z
claude,417ddc9e-a0b3-4933-bf1c-eedd49085ac1,5,91,1648,8,2026-02-20T00:59:46.301Z,2026-02-20T02:05:52.713Z
claude,4ebf2adc-13bb-43b3-aafb-d931ea3a04f5,5,98,570,8,2026-03-03T00:56:03.342Z,2026-03-03T01:34:08.369Z
claude,d65cbce3-84af-4d24-a442-d0783f2bcdb9,5,124,1634,7,2026-03-01T04:24:50.634Z,2026-03-01T18:16:44.735Z
claude,e32ae267-a919-4f85-b037-407753762aa3,5,105,1592,7,2026-02-04T18:45:35.045Z,2026-02-04T20:03:20.981Z
claude,a6240ac9-deb9-4834-af1c-51fbf4d79a8b,5,70,663,6,2026-02-19T12:50:42.600Z,2026-02-19T14:17:48.619Z
claude,f1924376-656d-409d-918b-17532fb1f52c,5,83,499,6,2026-02-05T03:26:33.251Z,2026-02-05T03:56:58.019Z
claude,224cc81c-365b-4a23-95fe-c1ff28dbad08,5,141,367,5,2026-02-07T16:57:27.756Z,2026-02-07T17:31:40.402Z
claude,4217e15a-31ce-4000-a47c-afb79afc7df5,5,127,915,5,2026-02-20T22:32:06.510Z,2026-02-21T01:49:11.854Z
claude,e268aaac-f6de-4e7c-8c04-df03b99921dc,5,63,461,5,2026-03-01T19:51:17.145Z,2026-03-01T20:16:40.663Z
claude,76b243ae-a3da-47a9-8973-52ba1b7fa48d,5,126,320,4,2026-03-02T01:58:05.224Z,2026-03-02T02:08:26.434Z
claude,b1dc9deb-86ba-48ba-88c6-51de46aefd51,5,49,546,4,2026-02-20T17:51:20.270Z,2026-02-20T19:37:29.418Z
claude,c8092368-2015-42b5-b417-4ceadce1432b,5,74,427,3,2026-03-03T01:35:52.100Z,2026-03-03T01:59:47.691Z
claude,d515513d-f933-4f23-b88c-7150313a53c5,5,65,408,3,2026-02-19T14:20:25.111Z,2026-02-19T14:43:26.004Z
external_transcript_memory,tm:871cb6ec-fd1f-48e8-92f9-e0bc3140d172:ad0baa9,5,49,214,3,,
claude,608d65f2-c4dc-4fb0-b6e2-6423adfa563d,5,93,1191,2,2026-02-18T18:05:34.027Z,2026-02-18T18:38:24.453Z
claude,66fcf045-9d05-4571-8ad7-87d6b9222282,5,28,70,2,2026-03-02T04:04:04.711Z,2026-03-02T04:08:15.786Z
claude,999ed320-9a1a-4adf-a50c-367647d238d0,5,119,1269,2,2026-02-11T10:27:19.121Z,2026-02-11T12:01:17.132Z
claude,a07022e1-00fe-4a6f-94cb-7bffd395a170,5,28,120,2,2026-02-08T19:02:15.287Z,2026-02-08T19:14:26.943Z
claude,c5062ccf-4706-47ea-9ac9-dffad5904ff2,5,48,292,2,2026-02-04T16:07:40.331Z,2026-02-04T16:50:57.297Z
claude,5fe43fec-d7e8-46dd-a58a-9f92fcc38746,5,52,129,1,2026-02-06T03:13:22.522Z,2026-02-06T03:20:01.273Z
claude,b259cb68-3355-40bb-863a-67adf60b1b5e,5,31,295,1,2026-02-27T16:57:29.253Z,2026-02-27T17:16:04.523Z
claude,c392fa81-b73a-411d-a957-85e776e64462,5,18,43,1,2026-03-02T04:04:04.830Z,2026-03-02T04:07:33.520Z
external_transcript_memory,tm:bfd68f44-46c0-4014-8e54-9eea16ea2457:a6ab625,5,24,111,1,,
external_transcript_memory,tm:e951e143-4407-4b67-aa17-e1a77ce8e14d:ac984d0,5,50,128,1,,
external_transcript_memory,tm:ee4637f1-9903-4c1f-9dd1-1867c58a10e2:aa1ae78,5,77,342,1,,
claude,1c43c0c2-7497-4863-8002-2a1467c4b9f6,5,28,70,0,2026-03-02T04:04:09.231Z,2026-03-02T04:09:58.591Z
external_transcript_memory,tm:1cc9dda7-6c24-4aef-8611-7ed6ce440995:a1c58ca,5,49,147,0,,
external_transcript_memory,tm:214809e7-4b73-49e4-843a-273be7d8e2c5:af984f7,5,48,212,0,,
external_transcript_memory,tm:485bd2a3-2d85-4ef1-a627-6d21348924c8:a10b1e6,5,33,153,0,,
external_transcript_memory,tm:485bd2a3-2d85-4ef1-a627-6d21348924c8:a26adda,5,57,275,0,,
external_transcript_memory,tm:49a7cb50-4f7a-4071-afbf-ead602c67d16:ab1dd43,5,19,85,0,,
external_transcript_memory,tm:5fe43fec-d7e8-46dd-a58a-9f92fcc38746:acf103c,5,62,300,0,,
external_transcript_memory,tm:73f0e5c1-048c-4fac-9481-a90436a892bf:a1eb621,5,42,175,0,,
external_transcript_memory,tm:948ed354-dab8-477a-a373-bee2bdc8ca3d:a4f96f9,5,41,196,0,,
external_transcript_memory,tm:948ed354-dab8-477a-a373-bee2bdc8ca3d:ad8ea3f,5,31,142,0,,
external_transcript_memory,tm:e3320f85-50bf-4d64-9511-06ce157c2c10:a96f1ef,5,16,79,0,,
external_transcript_memory,tm:e3320f85-50bf-4d64-9511-06ce157c2c10:abf8612,5,58,264,0,,
external_transcript_memory,tm:f1924376-656d-409d-918b-17532fb1f52c:add8f69,5,37,164,0,,
claude,4c4d7565-954c-449c-a046-bbebb083907a,4,288,1936,43,2026-02-05T13:45:24.975Z,2026-02-05T17:30:44.112Z
claude,d87b6f4f-f5d6-4862-8c89-cf11007e9705,4,113,553,27,2026-02-19T17:51:38.129Z,2026-02-19T20:42:14.800Z
claude,9bed3d4f-09e1-439e-a774-036da17833c8,4,152,1626,22,2026-02-26T03:45:07.867Z,2026-02-26T13:52:15.579Z
claude,8a39e976-ba4a-4f20-806c-7f4f108878e9,4,146,1194,20,2026-03-01T03:45:26.219Z,2026-03-01T04:23:48.587Z
claude,fb76a51b-4af6-4896-b0e4-2a1fc0963fbc,4,244,25618,16,2026-02-03T00:59:47.592Z,2026-02-03T13:18:06.393Z
claude,14423495-7992-466f-81b3-5edaf11254bd,4,75,813,14,2026-03-03T23:24:50.815Z,2026-03-04T00:51:25.173Z
claude,f4b7fd07-de1f-4728-87fb-a8348328b4e4,4,74,178,14,2026-02-16T21:20:46.188Z,2026-02-16T21:25:18.289Z
claude,5bdbe8d2-813a-4bfc-ae90-26e807f65ba4,4,134,1048,12,2026-02-21T20:17:07.761Z,2026-02-21T21:00:33.847Z
claude,1db4bcfc-bd35-464d-a6fe-6442195181c6,4,117,750,11,2026-02-05T01:00:14.738Z,2026-02-05T02:08:53.267Z
claude,3989f4a3-b058-4f60-b10f-d67c9585448c,4,94,490,11,2026-03-01T01:13:28.127Z,2026-03-01T01:59:09.399Z
claude,8852c662-9e35-498e-8c5a-3cae07a27718,4,84,2524,10,2026-03-03T16:02:45.994Z,2026-03-03T17:31:08.203Z
claude,a4af9d78-10e4-4f3b-9672-d1481d514c15,4,117,1071,9,2026-02-22T14:02:12.778Z,2026-02-22T17:47:36.481Z
claude,f15773b2-c6a1-4770-8cbf-e5dae494a954,4,106,4614,9,2026-02-07T13:35:05.931Z,2026-02-07T15:32:01.644Z
claude,3927cfe5-eee1-48cb-90d6-10fe9a696d1a,4,110,2802,8,2026-02-24T16:02:04.303Z,2026-02-24T18:00:34.444Z
claude,7fbe5624-827c-408e-8753-dd05ecea935e,4,34,268,8,2026-02-12T11:51:49.698Z,2026-02-12T12:27:15.927Z
claude,9f3d5d05-c615-4696-9db7-cba03b4be27c,4,122,649,8,2026-03-03T14:54:05.340Z,2026-03-03T16:02:21.333Z
claude,528c770b-7540-4966-9796-ce13bd362a5a,4,96,1119,7,2026-02-18T17:24:12.705Z,2026-02-18T19:12:05.691Z
claude,716c1a12-2d9f-4722-834b-89580145a8c4,4,63,364,7,2026-02-20T17:11:14.504Z,2026-02-20T17:36:48.147Z
claude,8c2e154d-5dec-4de8-805e-ca2991f8b6e3,4,57,145,7,2026-02-06T04:09:40.917Z,2026-02-06T04:13:57.151Z
claude,076d2264-9388-4adb-b509-ac591e8d901c,4,82,495,6,2026-02-19T22:15:32.471Z,2026-02-19T23:01:57.016Z
claude,9b33e3ed-dc47-4a18-b334-661e22437841,4,172,799,6,2026-02-28T19:00:29.832Z,2026-02-28T19:29:38.351Z
claude,ed3f92c8-5746-41e6-9882-518472d518c4,4,100,585,6,2026-02-04T13:16:09.577Z,2026-02-04T14:30:09.629Z
claude,1dbfa7f6-2999-43c1-9c28-0d03ed502887,4,32,83,5,2026-02-06T21:12:50.090Z,2026-02-06T21:15:07.834Z
claude,237f354b-335a-409b-b13d-7d1670adc033,4,27,75,5,2026-02-16T20:35:55.165Z,2026-02-16T20:38:47.516Z
claude,f32c177d-ffbe-41cc-8c0d-344dac4e8d1f,4,144,1348,5,2026-03-02T03:28:36.976Z,2026-03-02T03:59:44.331Z
claude,f86b9127-ee0f-4ac4-90b1-d84043fd03cd,4,55,137,5,2026-02-06T03:28:34.046Z,2026-02-06T03:32:38.225Z
claude,481d81a0-0f49-4d21-a115-56378672608b,4,26,63,4,2026-03-02T04:05:35.195Z,2026-03-02T04:10:59.699Z
claude,c4ca00c2-0dbb-4ab6-b77e-720541023639,4,42,232,4,2026-03-02T04:19:17.686Z,2026-03-02T14:49:10.808Z
claude,c5c5f730-eb2d-4097-a767-5d17b1d2ae1c,4,40,688,4,2026-02-15T15:00:50.603Z,2026-02-15T15:22:09.372Z
claude,7f2bbffa-0dc9-4b87-a8fc-c7039e882bcb,4,91,240,4,2026-02-20T20:21:29.885Z,2026-02-20T20:39:40.277Z
claude,5765028a-bc46-4ef8-8a7e-c8f21d4a5973,4,41,547,3,2026-03-02T22:59:50.476Z,2026-03-02T23:12:39.624Z
claude,70cbc90a-3573-4d8a-8dfb-c315bf3f6944,4,138,760,3,2026-02-14T20:26:48.333Z,2026-02-14T21:05:08.760Z
claude,2ac6aef2-9eba-4c04-b1c9-219b7c56b920,4,31,83,3,2026-02-20T19:47:17.448Z,2026-02-20T19:50:25.914Z
claude,545eecaa-02e5-4e57-b0e7-690a025267d4,4,60,162,3,2026-02-19T16:53:21.425Z,2026-02-19T17:03:24.022Z
claude,ee4637f1-9903-4c1f-9dd1-1867c58a10e2,4,86,484,2,2026-02-06T18:57:16.594Z,2026-02-06T19:58:00.690Z
claude,3884650f-f1ff-4628-8caa-b22e6ec0ae8c,4,38,102,2,2026-02-06T03:40:44.086Z,2026-02-06T03:43:03.142Z
claude,4d35cd61-9bad-4c9c-a3dc-154cf97a2809,4,36,635,2,2026-03-01T19:53:57.385Z,2026-03-01T20:41:58.698Z
claude,a8497a23-25dd-4029-8ea3-99badce5b06d,4,66,2178,2,2026-02-04T16:57:22.194Z,2026-02-04T18:43:34.355Z
claude,b26930a6-becb-411e-b316-6d03cfd1d821,4,77,610,2,2026-02-03T17:36:24.431Z,2026-02-03T19:11:59.819Z
claude,c0b790a0-29d0-47fc-9dde-e18133126f35,4,19,54,2,2026-02-20T18:59:21.567Z,2026-02-20T19:00:47.308Z
external_transcript_memory,tm:ba3979ff-792e-4d3a-a45a-adb73482726d:a82fc80,4,13,59,2,,
claude,101adbfb-4267-4284-9551-0407c2c52efe,4,31,76,1,2026-03-03T15:45:21.744Z,2026-03-03T15:47:28.573Z
claude,1de542a9-680d-4210-9ff5-bb3102419069,4,43,115,1,2026-02-16T00:43:56.468Z,2026-02-16T00:48:04.394Z
claude,382cf829-5879-4fdd-9503-f01bcfe42cdd,4,61,163,1,2026-02-16T00:42:02.705Z,2026-02-16T00:47:37.152Z
claude,5db5e194-3841-4642-a4b4-3045be6bd9b9,4,54,148,1,2026-02-16T01:06:01.680Z,2026-02-16T01:17:22.569Z
claude,6c4d6867-983c-4244-bf83-7d96bafa9318,4,28,136,1,2026-02-05T00:37:39.619Z,2026-02-05T00:55:43.433Z
claude,9ba6776b-aeec-45fc-8629-c030289e0d62,4,51,130,1,2026-03-02T04:04:05.247Z,2026-03-02T04:14:17.322Z
claude,d01ee430-779e-4f0d-8b08-c9bc54a9b1e2,4,55,410,1,2026-02-15T13:06:10.252Z,2026-02-15T13:51:50.232Z
claude,f4aac43f-1fe2-4d34-9309-245841282a90,4,83,229,1,2026-02-06T03:17:12.757Z,2026-02-06T03:24:37.677Z
external_transcript_memory,tm:261b6e70-8c09-4d84-acd7-bb8d99e229db:a079365,4,33,136,1,,
external_transcript_memory,tm:2a216b25-579c-49ee-b745-04f650910fd9:a8bca09,4,16,82,1,,
external_transcript_memory,tm:3064e597-424d-468b-b273-e9dfe9a95051:abfa8ba,4,19,85,1,,
external_transcript_memory,tm:485bd2a3-2d85-4ef1-a627-6d21348924c8:a5a89d3,4,36,181,1,,
external_transcript_memory,tm:73f0e5c1-048c-4fac-9481-a90436a892bf:aaa44e0,4,19,74,1,,
external_transcript_memory,tm:b53ace38-5dda-4811-aa32-998cd416a278:acf44d1,4,51,135,1,,
external_transcript_memory,tm:e3320f85-50bf-4d64-9511-06ce157c2c10:af7a2ea,4,71,352,1,,
external_transcript_memory,tm:ee4637f1-9903-4c1f-9dd1-1867c58a10e2:a6f8c27,4,28,134,1,,
claude,0c9dce71-4230-408b-aeb9-25ddf7c296f4,4,13,34,0,2026-03-02T04:04:07.950Z,2026-03-02T04:08:12.238Z
claude,0ca2195b-b59d-49e3-b145-fc59b8ab470e,4,23,60,0,2026-03-02T04:04:08.576Z,2026-03-02T04:08:24.661Z
claude,32bfface-fe95-4d8d-a357-c258187560a8,4,51,131,0,2026-02-06T03:40:58.877Z,2026-02-06T03:44:21.317Z
claude,3c69e9ab-94a4-4f15-8020-42d7e0647495,4,41,96,0,2026-03-02T04:04:03.474Z,2026-03-02T04:08:57.536Z
claude,60832ea1-a3d0-40a5-b53f-6ebb3b557294,4,66,530,0,2026-02-05T17:25:30.143Z,2026-02-05T19:10:31.368Z
claude,635b82b3-e301-45cf-9c82-92525571f6a7,4,20,51,0,2026-03-02T04:04:00.343Z,2026-03-02T04:08:05.987Z
claude,78e97239-aa63-4ad6-bce4-dba4f2c948a7,4,14,36,0,2026-03-02T04:04:04.222Z,2026-03-02T04:06:52.977Z
claude,88f94608-0143-4452-879e-f2b025089bd4,4,20,52,0,2026-03-02T04:04:03.225Z,2026-03-02T04:08:38.415Z
claude,924f304e-cfa4-44ea-a56d-a11e572c926d,4,12,31,0,2026-03-02T04:04:03.555Z,2026-03-02T04:07:36.192Z
claude,cda5815a-fed0-4061-81c5-617ee09ff12f,4,51,715,0,2026-02-15T21:12:44.020Z,2026-02-15T21:25:26.847Z
external_transcript_memory,tm:2a2a6239-0e5d-4073-a4bc-6575e53c1e39,4,43,116,0,2026-01-31T20:21:03.506Z,2026-01-31T20:26:02.369Z
external_transcript_memory,tm:027a88d9-26e1-4a5f-a005-16b4ff7e7deb,4,86,483,0,,
external_transcript_memory,tm:1cc9dda7-6c24-4aef-8611-7ed6ce440995:a19e5bb,4,28,78,0,,
external_transcript_memory,tm:485bd2a3-2d85-4ef1-a627-6d21348924c8:abedcbd,4,39,187,0,,
external_transcript_memory,tm:68536df3-07a3-4f1b-8d37-4e16b95a7d63:afab954,4,24,65,0,,
external_transcript_memory,tm:713d7128-4a28-47b0-ab6c-ca61fcd3c9f8:ad91826,4,43,110,0,,
external_transcript_memory,tm:b53ace38-5dda-4811-aa32-998cd416a278:a617a18,4,29,85,0,,
external_transcript_memory,tm:b53ace38-5dda-4811-aa32-998cd416a278:aba37ff,4,69,179,0,,
external_transcript_memory,tm:e951e143-4407-4b67-aa17-e1a77ce8e14d:a1508b0,4,18,53,0,,
claude,b3db48c7-70ef-4427-8d10-dcce9ccbe106,3,305,3089,29,2026-03-01T22:52:59.686Z,2026-03-02T01:19:23.446Z
claude,a3a2235d-2ad0-4fb7-a99e-f6d5edce9aba,3,155,1858,25,2026-03-02T14:49:12.742Z,2026-03-02T17:37:47.973Z
claude,871cb6ec-fd1f-48e8-92f9-e0bc3140d172,3,111,1374,23,2026-02-05T18:10:47.779Z,2026-02-05T21:10:49.032Z
claude,d9d479b8-7810-404d-9b2e-5f9b26302a43,3,202,7807,19,2026-02-16T01:56:43.277Z,2026-02-16T14:24:31.303Z
claude,a48a3812-e446-474a-9fcd-4f3dda67457a,3,70,1052,14,2026-02-25T13:42:35.167Z,2026-02-25T14:57:44.485Z
claude,becb5297-4615-42fb-83c8-6f14fa05f3c4,3,120,704,14,2026-02-12T13:19:40.020Z,2026-02-14T12:43:31.497Z
claude,e661461f-691b-4ae5-9f11-47fbde883776,3,62,170,14,2026-02-11T23:21:06.614Z,2026-02-11T23:31:27.790Z
claude,d62b4afc-feab-44e4-af2e-fdcd385b4da7,3,61,313,13,2026-02-19T20:35:24.281Z,2026-02-19T21:02:48.350Z
claude,4c5bf02d-1845-4a5d-ad71-61c9c9f2e235,3,165,1084,11,2026-03-01T20:57:55.035Z,2026-03-01T22:39:10.800Z
claude,6f2d5509-46ae-485b-872a-415d3ca84a88,3,92,2611,11,2026-02-20T02:08:10.232Z,2026-02-20T12:40:52.119Z
claude,22dcc7fb-75a9-4165-a035-3742872e8b50,3,38,195,10,2026-02-07T19:38:42.918Z,2026-02-07T19:50:48.798Z
claude,3064e597-424d-468b-b273-e9dfe9a95051,3,42,233,9,2026-02-06T16:26:05.977Z,2026-02-06T16:54:41.091Z
claude,5cf67b9e-3767-4c54-8549-f8ea4e2ffcfc,3,115,992,9,2026-02-05T21:12:12.875Z,2026-02-06T12:36:45.825Z
claude,2399d302-88d3-4362-b4be-2a2ef2725168,3,53,128,8,2026-02-04T00:21:36.108Z,2026-02-04T00:25:16.783Z
claude,4331ec74-7cc2-4643-83cc-ec0767f3c04a,3,41,235,7,2026-02-11T23:12:01.709Z,2026-02-12T09:42:14.420Z
claude,b900d7e2-b8d3-4b4e-b75c-3bf8911c2388,3,51,331,7,2026-02-21T19:30:13.646Z,2026-02-21T20:05:11.748Z
claude,ead51218-afbc-4ae5-946d-13c687fd6c30,3,48,248,7,2026-02-19T21:52:20.229Z,2026-02-19T22:15:30.412Z
claude,4c423d8f-17e7-4fea-b180-117720f45801,3,72,790,6,2026-02-28T23:07:34.486Z,2026-03-01T00:05:51.368Z
claude,6b3e92f5-f75d-48a0-8977-e672b25557bb,3,140,560,6,2026-02-16T00:19:16.036Z,2026-02-16T00:41:57.859Z
claude,c4176d1c-b737-4c43-a252-ebca29fdba9a,3,35,304,6,2026-02-20T15:39:37.720Z,2026-02-20T17:13:21.252Z
claude,ed4af83a-e5ab-451d-8e22-dee71e58f4a3,3,76,802,6,2026-03-01T18:25:12.434Z,2026-03-01T19:48:59.144Z
claude,a4bf2611-018c-4b98-99c9-57d7063bdb9e,3,28,79,6,2026-02-19T16:41:54.910Z,2026-02-19T16:45:50.807Z
claude,1bee6d9c-8af9-4d9e-aa26-edc37f252ab2,3,56,134,5,2026-02-15T23:19:46.947Z,2026-02-15T23:23:32.246Z
claude,e94b275a-6c92-4d5d-b5a6-aae4a1a04fd1,3,57,723,5,2026-02-18T20:07:26.399Z,2026-02-18T20:39:23.692Z
claude,1e466cf8-1214-48be-ba3e-895862c72b82,3,50,140,5,2026-02-20T21:44:46.424Z,2026-02-20T21:50:17.501Z
claude,386cd099-f183-4c4a-87e0-9843f0dc9b7a,3,75,192,5,2026-02-20T20:39:43.678Z,2026-02-20T20:49:06.677Z
claude,dd713484-9f98-418f-a1ec-da89e472b4c8,3,74,186,5,2026-02-20T21:11:44.498Z,2026-02-20T21:19:31.356Z
claude,5a9c1809-e329-48ee-a27f-6e601a47fa76,3,56,143,4,2026-02-06T21:40:28.657Z,2026-02-06T21:45:08.551Z
claude,80cceadc-9ec0-4e23-a2fb-a2b448f075d3,3,49,125,4,2026-02-04T00:55:24.075Z,2026-02-04T01:03:26.316Z
claude,8d0a46fd-182f-468b-bd22-48d0a15fdea8,3,79,647,4,2026-02-20T18:03:03.439Z,2026-02-20T19:33:01.030Z
claude,b786d718-1194-4e3b-9400-45a7c481dc40,3,34,92,4,2026-02-16T20:45:42.055Z,2026-02-16T20:48:50.954Z
claude,d2d0da9d-1cd5-4141-9ae8-1d1dacf1c8ff,3,22,54,3,2026-03-02T04:04:09.443Z,2026-03-02T04:11:15.341Z
claude,fce2b47c-1ae4-4e98-83e5-358b75ac0599,3,35,97,3,2026-02-15T22:53:37.758Z,2026-02-15T22:56:30.053Z
claude,25a8d13d-46de-46c1-862b-1403a7ffc5c2,3,32,90,3,2026-02-19T16:49:07.132Z,2026-02-19T16:53:17.516Z
claude,414fbed4-42df-422a-96ac-78f25608de78,3,79,1528,2,2026-03-02T23:12:08.108Z,2026-03-02T23:47:25.691Z
claude,56be3d9f-2c20-4f0a-9ed0-167298ed5cf5,3,147,1251,2,2026-02-25T13:14:35.849Z,2026-02-25T20:05:28.244Z
claude,87344508-f7b1-4036-ae3b-705bc0e8d6db,3,36,89,2,2026-03-03T15:42:11.103Z,2026-03-03T15:45:20.244Z
claude,bb0322d0-95fa-4b4b-a913-8e6e181e5493,3,33,437,2,2026-03-02T03:56:42.007Z,2026-03-02T04:19:07.770Z
external_transcript_memory,tm:948ed354-dab8-477a-a373-bee2bdc8ca3d:aae9642,3,60,326,2,,
external_transcript_memory,tm:948ed354-dab8-477a-a373-bee2bdc8ca3d:ab603d3,3,30,146,2,,
claude,0ee82576-513d-414b-a30b-c32ef1ca8fe9,3,42,529,1,2026-02-23T03:34:50.386Z,2026-02-23T03:59:34.203Z
claude,4d11788b-cb06-4ebf-8d3c-9465f7f559f4,3,52,150,1,2026-02-16T00:43:56.324Z,2026-02-16T00:52:50.579Z
claude,4da2f7e8-a56c-40af-9dbb-4b574ba63a2c,3,28,77,1,2026-02-04T00:16:43.139Z,2026-02-04T00:18:50.968Z
claude,5b4222b0-4d14-4bb6-ad8e-6646404685cc,3,68,378,1,2026-02-18T20:39:53.528Z,2026-02-18T21:23:19.644Z
claude,6915eabf-ca1f-47ec-b863-670e0a4f8ff7,3,17,46,1,2026-02-06T03:50:45.138Z,2026-02-06T03:51:47.536Z
claude,6c35e05a-5b1a-4380-a71c-875611ec9eac,3,34,88,1,2026-02-06T01:59:36.695Z,2026-02-06T02:04:02.002Z
claude,8c1293ba-f33b-40d7-af7c-8e05b391baf6,3,38,89,1,2026-03-02T04:05:30.633Z,2026-03-02T04:11:21.540Z
external_transcript_memory,tm:09f60ac2-efc6-4ba7-bf7a-024210095436:a205836,3,53,249,1,,
external_transcript_memory,tm:1ef003fc-1cb2-46bb-b9ed-c3fd262f5020:aafbb4a,3,35,161,1,,
external_transcript_memory,tm:49a7cb50-4f7a-4071-afbf-ead602c67d16:a411693,3,29,143,1,,
external_transcript_memory,tm:6b92e49e-c233-479b-88d9-0077a032db81:a4a1abd,3,22,110,1,,
external_transcript_memory,tm:6b92e49e-c233-479b-88d9-0077a032db81:a85e3c5,3,14,63,1,,
external_transcript_memory,tm:8ce6e364-f9a1-4aec-a4b8-c0473711ed23:a590f6c,3,23,71,1,,
external_transcript_memory,tm:b53ace38-5dda-4811-aa32-998cd416a278:a221425,3,51,140,1,,
external_transcript_memory,tm:b53ace38-5dda-4811-aa32-998cd416a278:afc87e6,3,64,181,1,,
external_transcript_memory,tm:d6eb38f1-00bb-4500-a6c9-1431abc09ca6:a479a43,3,15,64,1,,
external_transcript_memory,tm:d9e48ba5-caeb-4b8c-87de-fb80e090cf15:a30a00f,3,41,208,1,,
external_transcript_memory,tm:e3320f85-50bf-4d64-9511-06ce157c2c10:ac432bb,3,43,207,1,,
external_transcript_memory,tm:eca8f151-f811-448b-a387-16558c0bf4f6:aa8eff1,3,46,153,1,,
external_transcript_memory,tm:ee4637f1-9903-4c1f-9dd1-1867c58a10e2:a893bcd,3,32,170,1,,
external_transcript_memory,tm:fb76a51b-4af6-4896-b0e4-2a1fc0963fbc:a568b6d,3,32,96,1,,
claude,09703abe-979a-4acf-869d-6afd03c24f51,3,13,35,0,2026-03-02T04:04:10.478Z,2026-03-02T04:07:43.988Z
claude,10ba42aa-a567-4a32-b96d-e134a8b76bc1,3,14,37,0,2026-03-02T03:26:59.941Z,2026-03-02T03:27:52.204Z
claude,14c48510-0034-407d-861b-1e41891fa42c,3,12,30,0,2026-03-02T04:05:32.528Z,2026-03-02T04:07:09.075Z
claude,25b2b82f-4d05-4424-90cc-cdcf059eda58,3,20,51,0,2026-03-02T04:04:08.650Z,2026-03-02T04:07:19.395Z
claude,38f2ea99-5643-4024-98d0-66130349ba35,3,8,36,0,2026-02-03T01:57:52.289Z,2026-02-03T01:58:18.795Z
claude,7ea78666-9678-4105-871c-cfc2ac8ac609,3,15,39,0,2026-03-02T04:04:11.484Z,2026-03-02T04:07:32.784Z
claude,88f3b7a8-9d6b-444d-ba25-d58d3bfd9b6a,3,43,107,0,2026-03-02T04:05:32.293Z,2026-03-02T04:14:03.869Z
claude,8db6cee0-cfa2-4a29-a74c-cd9bdb5a3124,3,45,123,0,2026-02-06T01:45:31.877Z,2026-02-06T01:48:31.452Z
claude,96cc6b3b-48e4-4ada-952c-9a784177ffc3,3,16,40,0,2026-03-02T04:05:31.618Z,2026-03-02T04:07:49.233Z
claude,a333114c-8dba-47b8-b957-9734ff61886a,3,15,39,0,2026-03-02T04:04:09.321Z,2026-03-02T04:07:46.312Z
claude,c3f77e21-6579-48d6-82be-cd265a5c0098,3,13,63,0,2026-02-28T13:10:58.103Z,2026-02-28T13:12:11.148Z
claude,c3fa1b06-2818-4920-a7a4-af270fc05041,3,5,32,0,2026-02-08T19:17:51.701Z,2026-02-08T19:20:03.626Z
claude,d0f64050-62ef-4b8b-9c75-d5125165cc25,3,18,46,0,2026-03-02T04:05:31.448Z,2026-03-02T04:10:33.696Z
claude,ecd61f85-8c98-4af2-b162-dbdea6d6d9e3,3,16,39,0,2026-03-02T04:04:05.703Z,2026-03-02T04:07:45.367Z
gemini,86181782-3439-4c68-8d80-d4edc4ad38f5,3,64,37,0,2026-02-28T12:30:41.331Z,2026-02-28T19:09:34.607Z
external_transcript_memory,tm:55dba054-3124-433a-8ae3-c9cb10ac5a88,3,28,74,0,2026-01-31T20:08:49.878Z,2026-01-31T20:12:43.813Z
external_transcript_memory,tm:4d8b3b4b-9210-4353-b85c-ee0bd6ff76bb,3,25,65,0,2026-01-31T20:37:29.181Z,2026-01-31T20:40:08.182Z
external_transcript_memory,tm:81eea348-5ccf-496d-a769-2745f1eae308,3,28,73,0,2026-01-31T20:40:11.242Z,2026-01-31T20:45:11.906Z
external_transcript_memory,tm:d42c0c8e-5e5b-47f0-ab45-b6d6ec972660,3,40,104,0,2026-01-31T20:33:17.496Z,2026-01-31T20:37:26.028Z
external_transcript_memory,tm:11a67e91-f49c-41f8-ad51-d29b90ce5d93,3,27,69,0,2026-01-31T20:28:34.311Z,2026-01-31T20:33:13.178Z
external_transcript_memory,tm:669e673e-f4ca-41f5-9ac4-a4dc14fa96be,3,21,411,0,2026-02-02T02:13:04.649Z,2026-02-02T02:23:16.145Z
external_transcript_memory,tm:1cc9dda7-6c24-4aef-8611-7ed6ce440995:aba9b3c,3,34,109,0,,
external_transcript_memory,tm:20a73aeb-34b5-4940-ac3f-cf18ab01bbf8:a6077aa,3,41,146,0,,
external_transcript_memory,tm:261b6e70-8c09-4d84-acd7-bb8d99e229db:a188429,3,19,209,0,,
external_transcript_memory,tm:261b6e70-8c09-4d84-acd7-bb8d99e229db:a6b135b,3,27,202,0,,
external_transcript_memory,tm:323910a4-fbf8-4608-b336-6bd1df891c29:a221c94,3,40,316,0,,
external_transcript_memory,tm:384fa4d4-583a-41c1-9642-63a7c8b5bd07:a0c6ed2,3,47,164,0,,
